graph,fastmap_dims,query_idx,source,target,fastmap_cost,dijkstra_cost,cost_diff,cost_ratio,is_violation,fastmap_expansions,dijkstra_expansions
FLA,16,41,12666,134633,4366390.0,3356787.0,1009603.0,1.3007646895677325,True,45237,711905
FLA,16,42,288998,850937,5947183.0,5354281.0,592902.0,1.1107341956837902,True,11588,673720
FLA,16,43,628776,996107,4798569.0,4134719.0,663850.0,1.1605550461833078,True,8137,592005
FLA,16,44,838688,351279,814908.0,590877.0,224031.0,1.3791499753755858,True,4614,69938
FLA,16,45,913910,489570,5163042.0,4957261.0,205781.0,1.0415110279648379,True,4709,235261
FLA,16,46,24538,894498,4838897.0,4177337.0,661560.0,1.1583688364142035,True,128254,767470
FLA,16,47,201664,491234,1426615.0,1089983.0,336632.0,1.308841514041962,True,9791,130285
FLA,16,48,139182,184064,1709951.0,1269817.0,440134.0,1.3466121496247097,True,13357,147869
FLA,16,49,214020,1039577,2382799.0,1994812.0,387987.0,1.194498027884332,True,24290,289670
FLA,16,50,623094,897421,2822472.0,2257188.0,565284.0,1.2504372697356179,True,3382,227312
FLA,16,51,615270,917710,10924948.0,10103467.0,821481.0,1.0813068424927799,True,265866,1041870
FLA,16,52,218969,122409,6172472.0,4922780.0,1249692.0,1.2538589983708393,True,68233,896126
FLA,16,53,253618,769598,7507106.0,6572275.0,934831.0,1.142238570358057,True,15992,463649
FLA,16,54,772838,874371,1846706.0,1679187.0,167519.0,1.0997619681429167,True,6994,407215
FLA,16,55,735716,973548,5996309.0,5250970.0,745339.0,1.1419431076543953,True,29076,858270
FLA,16,56,773290,999238,2090072.0,1648194.0,441878.0,1.2680982942541958,True,30707,426103
FLA,16,57,861882,379989,1984196.0,1574718.0,409478.0,1.2600325899621392,True,6048,382640
FLA,16,58,415515,43585,2032568.0,1664937.0,367631.0,1.2208077542873994,True,8546,439748
FLA,16,59,64044,960061,1463414.0,1152264.0,311150.0,1.2700336034103297,True,14127,102104
FLA,16,60,442296,109556,3331503.0,2354232.0,977271.0,1.4151124443130498,True,11036,452195
FLA,16,61,767595,200235,2622001.0,2207290.0,414711.0,1.1878824259612466,True,13350,569304
FLA,16,62,25939,542335,1639556.0,1426730.0,212826.0,1.1491704807496863,True,8328,189945
FLA,16,63,75766,408923,4072584.0,3809385.0,263199.0,1.0690922550490434,True,8872,608462
FLA,16,64,568550,387261,2239732.0,2191467.0,48265.0,1.0220240596823953,True,5932,253697
FLA,16,65,810208,685440,2674630.0,1659482.0,1015148.0,1.6117258276980406,True,47083,270013
FLA,16,66,984346,137848,4992569.0,3897727.0,1094842.0,1.280892427817546,True,47872,753649
FLA,16,67,617075,127948,10222383.0,8518553.0,1703830.0,1.2000140164650028,True,145048,973563
FLA,16,68,402690,499046,576926.0,481045.0,95881.0,1.1993181511085242,True,326,22786
FLA,16,69,451269,21959,4185810.0,3844469.0,341341.0,1.0887875542760261,True,8455,755950
FLA,16,70,228576,1015602,3136730.0,2640170.0,496560.0,1.1880787979561922,True,28525,435591
FLA,16,71,914091,165838,5850307.0,5440026.0,410281.0,1.0754189410124142,True,8341,324472
FLA,16,72,61087,1013343,1613777.0,1426400.0,187377.0,1.131363572630398,True,20814,177723
FLA,16,73,118451,439792,2570600.0,1947842.0,622758.0,1.3197168969557078,True,3007,241894
FLA,16,74,39353,193075,3270766.0,3060423.0,210343.0,1.0687300415661496,True,2531,194151
FLA,16,75,65318,765313,2252742.0,1940228.0,312514.0,1.1610707607559525,True,4690,311794
FLA,16,76,416880,591460,4195343.0,3716378.0,478965.0,1.1288795165615553,True,24886,870629
FLA,16,77,740976,781239,3758189.0,3253573.0,504616.0,1.1550959514355448,True,13823,658945
FLA,16,78,770746,813168,1367469.0,868722.0,498747.0,1.5741157700622292,True,38296,171409
FLA,16,79,225281,1020545,6002435.0,4869690.0,1132745.0,1.2326113161207386,True,45904,853818
FLA,16,80,898613,269536,7856696.0,6725670.0,1131026.0,1.1681655507927091,True,100296,973686
FLA,16,81,317824,177789,4326112.0,3113444.0,1212668.0,1.3894940779406986,True,33468,793435
FLA,16,82,742452,837291,2592553.0,2517812.0,74741.0,1.0296849010172324,True,5156,413259
FLA,16,83,125657,681669,5026079.0,4654205.0,371874.0,1.0799006489830165,True,12991,604440
FLA,16,84,109751,811774,4312928.0,3762537.0,550391.0,1.1462818837396151,True,15383,600665
FLA,16,85,461079,368452,2956008.0,2414775.0,541233.0,1.2241339255210113,True,8633,460919
FLA,16,86,106081,983237,7103332.0,6350526.0,752806.0,1.11854230657429,True,42955,892202
FLA,16,87,558986,110078,1227924.0,1017697.0,210227.0,1.206571307569935,True,2548,99986
FLA,16,88,22671,51663,3710630.0,2709129.0,1001501.0,1.369676379382451,True,42268,440279
FLA,16,89,1064284,311955,3549207.0,2846749.0,702458.0,1.246757968475619,True,11792,374189
FLA,16,90,112547,910681,10475808.0,9796770.0,679038.0,1.0693124366500388,True,274947,1046472
FLA,16,91,142483,658271,2040544.0,1582387.0,458157.0,1.2895353665064235,True,15199,245167
FLA,16,92,214835,401896,2960992.0,2414831.0,546161.0,1.2261694503673342,True,28363,349928
FLA,16,93,84896,477095,7865606.0,6905313.0,960293.0,1.139065817870964,True,58444,918949
FLA,16,94,71295,743974,2431974.0,2000204.0,431770.0,1.2158629819758384,True,24334,346572
FLA,16,95,887121,1056731,3511952.0,3075071.0,436881.0,1.142071841593251,True,35779,502608
FLA,16,96,825816,374705,503599.0,459748.0,43851.0,1.095380512802666,True,13404,89565
FLA,16,97,554594,147718,3172415.0,2619130.0,553285.0,1.2112476280291546,True,38022,628236
FLA,16,98,645263,1008239,7829316.0,6527646.0,1301670.0,1.1994087914693903,True,86122,671386
FLA,16,99,107512,147443,2745750.0,2121550.0,624200.0,1.294218849426127,True,3265,270436
FLA,32,0,121958,671155,3259828.0,3106219.0,153609.0,1.0494520830630423,True,4470,428013
FLA,32,1,131932,259178,8913590.0,8224392.0,689198.0,1.0837992644319483,True,51983,1055254
FLA,32,2,110268,732180,554769.0,482609.0,72160.0,1.149520626428434,True,949,81971
FLA,32,3,137337,999890,3566160.0,2954530.0,611630.0,1.2070143136133327,True,12423,663583
FLA,32,4,912756,175203,6073822.0,5421445.0,652377.0,1.1203326788337795,True,16706,289975
FLA,32,5,278167,41090,1917934.0,1365255.0,552679.0,1.4048174150616553,True,4921,97478
FLA,32,6,329365,787201,2113458.0,1684576.0,428882.0,1.254593440723363,True,7269,414727
FLA,32,7,327069,791743,2866362.0,2344606.0,521756.0,1.222534617756672,True,18507,594025
FLA,32,8,103355,184779,3065082.0,1692681.0,1372401.0,1.8107853753896925,True,14105,209588
FLA,32,9,989436,486232,2037962.0,1540670.0,497292.0,1.3227764543997091,True,9851,279639
FLA,32,10,917040,156730,5907546.0,5446706.0,460840.0,1.084608936116618,True,18565,326952
FLA,32,11,654811,527035,5547869.0,5138650.0,409219.0,1.0796355073803432,True,15096,366888
FLA,32,12,648143,65725,8328910.0,7199834.0,1129076.0,1.1568197266770317,True,80368,758410
FLA,32,13,84654,953277,4007565.0,3318485.0,689080.0,1.2076489723473212,True,21487,457892
FLA,32,14,591723,319030,2672674.0,2456227.0,216447.0,1.088121741190859,True,4021,295262
FLA,32,15,555839,273538,7976747.0,6780434.0,1196313.0,1.176436051143629,True,173344,969149
FLA,32,16,331236,528178,2478339.0,1850972.0,627367.0,1.3389392168006864,True,7822,413257
FLA,32,17,565894,489492,5357545.0,5003846.0,353699.0,1.0706854287681915,True,11161,746032
FLA,32,18,473254,349457,4871379.0,3889857.0,981522.0,1.2523285560368929,True,17695,560404
FLA,32,19,665987,698361,523816.0,275378.0,248438.0,1.9021708342714378,True,4482,39174
FLA,32,20,68148,648531,8002715.0,6960499.0,1042216.0,1.149732942997334,True,63609,1036308
FLA,32,21,906606,678843,7105459.0,6767855.0,337604.0,1.0498834564274797,True,16829,572844
FLA,32,22,572843,256508,11088252.0,10345876.0,742376.0,1.0717557411281557,True,281955,1055824
FLA,32,23,803591,896942,3002014.0,2692844.0,309170.0,1.1148117009377447,True,10028,609906
FLA,32,24,106530,604365,557117.0,480402.0,76715.0,1.1596891769809452,True,4805,101355
FLA,32,25,460337,805889,2773720.0,2140699.0,633021.0,1.2957076169979993,True,19023,428468
FLA,32,26,208261,271836,3022005.0,2328644.0,693361.0,1.297753112970467,True,4121,486538
FLA,32,27,989913,202283,3409739.0,2608123.0,801616.0,1.307353602571658,True,10352,589839
FLA,32,28,196769,561353,5008277.0,4443188.0,565089.0,1.1271809790627811,True,109890,831381
FLA,32,29,1046797,950110,3068595.0,2484629.0,583966.0,1.235031467474621,True,9037,371966
FLA,32,30,487879,564685,4175506.0,3751170.0,424336.0,1.1131209729231146,True,65132,801640
FLA,32,31,782038,1007293,3456846.0,2353540.0,1103306.0,1.4687857440281449,True,107284,521492
FLA,32,32,579879,23247,6987076.0,6030056.0,957020.0,1.1587083105032523,True,55206,852502
FLA,32,33,607086,533556,4729328.0,4520927.0,208401.0,1.046096961972622,True,5849,676820
FLA,32,34,742139,432315,2422708.0,1604269.0,818439.0,1.5101631958231443,True,8339,227811
FLA,32,35,926075,516588,227002.0,154454.0,72548.0,1.469706190839991,True,683,14356
FLA,32,36,978732,48984,4942448.0,4362847.0,579601.0,1.132849261044451,True,34579,737196
FLA,32,37,302918,264712,4268416.0,3676888.0,591528.0,1.160877350629119,True,9053,717147
FLA,32,38,133767,648663,8528140.0,7606839.0,921301.0,1.1211148283800931,True,52764,1036377
FLA,32,39,136330,480754,6184487.0,5019059.0,1165428.0,1.2322004981411854,True,44402,919192
FLA,32,40,13986,586146,6126096.0,5155183.0,970913.0,1.188337252043235,True,131254,982166
FLA,32,41,12666,134633,4492911.0,3356787.0,1136124.0,1.338455791207485,True,45748,711905
FLA,32,42,288998,850937,5961148.0,5354281.0,606867.0,1.113342389015444,True,17663,673720
FLA,32,43,628776,996107,4766498.0,4134719.0,631779.0,1.1527985335883768,True,7136,592005
FLA,32,44,838688,351279,823437.0,590877.0,232560.0,1.3935844515863707,True,4958,69938
FLA,32,45,913910,489570,5149617.0,4957261.0,192356.0,1.038802879251264,True,5787,235261
FLA,32,46,24538,894498,4802648.0,4177337.0,625311.0,1.149691298547376,True,122781,767470
FLA,32,47,201664,491234,1426615.0,1089983.0,336632.0,1.308841514041962,True,9793,130285
FLA,32,48,139182,184064,1717112.0,1269817.0,447295.0,1.352251544907652,True,7352,147869
FLA,32,49,214020,1039577,2382799.0,1994812.0,387987.0,1.194498027884332,True,19705,289670
FLA,32,50,623094,897421,2788081.0,2257188.0,530893.0,1.2352010554725614,True,3054,227312
FLA,32,51,615270,917710,10602412.0,10103467.0,498945.0,1.0493835432926144,True,249700,1041870
FLA,32,52,218969,122409,6176141.0,4922780.0,1253361.0,1.2546043089473833,True,48467,896126
FLA,32,53,253618,769598,7554527.0,6572275.0,982252.0,1.149453880125223,True,27190,463649
FLA,32,54,772838,874371,1846706.0,1679187.0,167519.0,1.0997619681429167,True,6994,407215
FLA,32,55,735716,973548,6000713.0,5250970.0,749743.0,1.1427818098370397,True,27528,858270
FLA,32,56,773290,999238,2058878.0,1648194.0,410684.0,1.2491721241552876,True,33208,426103
FLA,32,57,861882,379989,2462807.0,1574718.0,888089.0,1.5639670086961601,True,19481,382640
FLA,32,58,415515,43585,2032568.0,1664937.0,367631.0,1.2208077542873994,True,8546,439748
FLA,32,59,64044,960061,1439949.0,1152264.0,287685.0,1.249669346608069,True,14141,102104
FLA,32,60,442296,109556,3294722.0,2354232.0,940490.0,1.3994890902850696,True,12436,452195
FLA,32,61,767595,200235,2622001.0,2207290.0,414711.0,1.1878824259612466,True,13350,569304
FLA,32,62,25939,542335,1639556.0,1426730.0,212826.0,1.1491704807496863,True,8328,189945
FLA,32,63,75766,408923,4062838.0,3809385.0,253453.0,1.0665338368266795,True,9377,608462
FLA,32,64,568550,387261,2254331.0,2191467.0,62864.0,1.0286858072697422,True,2576,253697
FLA,32,65,810208,685440,2693600.0,1659482.0,1034118.0,1.6231571056510405,True,39889,270013
FLA,32,66,984346,137848,5108522.0,3897727.0,1210795.0,1.3106413045346685,True,49258,753649
FLA,32,67,617075,127948,10041715.0,8518553.0,1523162.0,1.1788052501404875,True,129529,973563
FLA,32,68,402690,499046,576926.0,481045.0,95881.0,1.1993181511085242,True,326,22786
FLA,32,69,451269,21959,4125320.0,3844469.0,280851.0,1.0730532617118256,True,7602,755950
FLA,32,70,228576,1015602,3124823.0,2640170.0,484653.0,1.1835688610960657,True,23116,435591
FLA,32,71,914091,165838,6034609.0,5440026.0,594583.0,1.1092978232089332,True,21023,324472
FLA,32,72,61087,1013343,1620577.0,1426400.0,194177.0,1.136130818844644,True,21084,177723
FLA,32,73,118451,439792,2709590.0,1947842.0,761748.0,1.3910727872178543,True,3020,241894
FLA,32,74,39353,193075,3260073.0,3060423.0,199650.0,1.0652360801104945,True,9650,194151
FLA,32,75,65318,765313,2323184.0,1940228.0,382956.0,1.1973768031386003,True,5220,311794
FLA,32,76,416880,591460,4466584.0,3716378.0,750206.0,1.2018648264519918,True,38574,870629
FLA,32,77,740976,781239,3772833.0,3253573.0,519260.0,1.1595968493714448,True,14482,658945
FLA,32,78,770746,813168,1366951.0,868722.0,498229.0,1.573519491851248,True,25495,171409
FLA,32,79,225281,1020545,5927881.0,4869690.0,1058191.0,1.2173015120058976,True,43181,853818
FLA,32,80,898613,269536,8120115.0,6725670.0,1394445.0,1.2073317602558555,True,144781,973686
FLA,32,81,317824,177789,4257612.0,3113444.0,1144168.0,1.3674927186742398,True,26368,793435
FLA,32,82,742452,837291,2589614.0,2517812.0,71802.0,1.0285176176775708,True,5112,413259
FLA,32,83,125657,681669,5025740.0,4654205.0,371535.0,1.079827811624112,True,13462,604440
FLA,32,84,109751,811774,4327786.0,3762537.0,565249.0,1.1502308150059388,True,12760,600665
FLA,32,85,461079,368452,2919220.0,2414775.0,504445.0,1.2088993798594072,True,10191,460919
FLA,32,86,106081,983237,7103332.0,6350526.0,752806.0,1.11854230657429,True,41266,892202
FLA,32,87,558986,110078,1220058.0,1017697.0,202361.0,1.1988420915066076,True,2455,99986
FLA,32,88,22671,51663,3712845.0,2709129.0,1003716.0,1.3704939853362466,True,47340,440279
FLA,32,89,1064284,311955,3549207.0,2846749.0,702458.0,1.246757968475619,True,11792,374189
FLA,32,90,112547,910681,10395786.0,9796770.0,599016.0,1.061144234273133,True,230492,1046472
FLA,32,91,142483,658271,2048086.0,1582387.0,465699.0,1.294301583620189,True,14783,245167
FLA,32,92,214835,401896,2960992.0,2414831.0,546161.0,1.2261694503673342,True,24642,349928
FLA,32,93,84896,477095,7829206.0,6905313.0,923893.0,1.133794514455753,True,46124,918949
FLA,32,94,71295,743974,2439850.0,2000204.0,439646.0,1.2198005803408052,True,24172,346572
FLA,32,95,887121,1056731,3500721.0,3075071.0,425650.0,1.138419568198588,True,28511,502608
FLA,32,96,825816,374705,494309.0,459748.0,34561.0,1.0751737908593404,True,14038,89565
FLA,32,97,554594,147718,3236684.0,2619130.0,617554.0,1.2357859289153268,True,49034,628236
FLA,32,98,645263,1008239,7792081.0,6527646.0,1264435.0,1.1937045912109818,True,79504,671386
FLA,32,99,107512,147443,2604906.0,2121550.0,483356.0,1.2278315382621197,True,8808,270436
FLA,64,0,121958,671155,3259828.0,3106219.0,153609.0,1.0494520830630423,True,4470,428013
FLA,64,1,131932,259178,8913590.0,8224392.0,689198.0,1.0837992644319483,True,51983,1055254
FLA,64,2,110268,732180,554769.0,482609.0,72160.0,1.149520626428434,True,949,81971
FLA,64,3,137337,999890,3566160.0,2954530.0,611630.0,1.2070143136133327,True,12423,663583
FLA,64,4,912756,175203,6073822.0,5421445.0,652377.0,1.1203326788337795,True,16706,289975
FLA,64,5,278167,41090,1917934.0,1365255.0,552679.0,1.4048174150616553,True,4921,97478
FLA,64,6,329365,787201,2113458.0,1684576.0,428882.0,1.254593440723363,True,7269,414727
FLA,64,7,327069,791743,2866362.0,2344606.0,521756.0,1.222534617756672,True,18507,594025
FLA,64,8,103355,184779,3065082.0,1692681.0,1372401.0,1.8107853753896925,True,14105,209588
FLA,64,9,989436,486232,2037962.0,1540670.0,497292.0,1.3227764543997091,True,9851,279639
FLA,64,10,917040,156730,5907546.0,5446706.0,460840.0,1.084608936116618,True,18565,326952
FLA,64,11,654811,527035,5547869.0,5138650.0,409219.0,1.0796355073803432,True,15096,366888
FLA,64,12,648143,65725,8328910.0,7199834.0,1129076.0,1.1568197266770317,True,80368,758410
FLA,64,13,84654,953277,4007565.0,3318485.0,689080.0,1.2076489723473212,True,21487,457892
FLA,64,14,591723,319030,2672674.0,2456227.0,216447.0,1.088121741190859,True,4021,295262
FLA,64,15,555839,273538,7976747.0,6780434.0,1196313.0,1.176436051143629,True,173344,969149
FLA,64,16,331236,528178,2478339.0,1850972.0,627367.0,1.3389392168006864,True,7822,413257
FLA,64,17,565894,489492,5357545.0,5003846.0,353699.0,1.0706854287681915,True,11161,746032
FLA,64,18,473254,349457,4871379.0,3889857.0,981522.0,1.2523285560368929,True,17695,560404
FLA,64,19,665987,698361,523816.0,275378.0,248438.0,1.9021708342714378,True,4482,39174
FLA,64,20,68148,648531,8002715.0,6960499.0,1042216.0,1.149732942997334,True,63609,1036308
FLA,64,21,906606,678843,7105459.0,6767855.0,337604.0,1.0498834564274797,True,16829,572844
FLA,64,22,572843,256508,11088252.0,10345876.0,742376.0,1.0717557411281557,True,281955,1055824
FLA,64,23,803591,896942,3002014.0,2692844.0,309170.0,1.1148117009377447,True,10028,609906
FLA,64,24,106530,604365,557117.0,480402.0,76715.0,1.1596891769809452,True,4805,101355
FLA,64,25,460337,805889,2773720.0,2140699.0,633021.0,1.2957076169979993,True,19023,428468
FLA,64,26,208261,271836,3022005.0,2328644.0,693361.0,1.297753112970467,True,4121,486538
FLA,64,27,989913,202283,3409739.0,2608123.0,801616.0,1.307353602571658,True,10352,589839
FLA,64,28,196769,561353,5008277.0,4443188.0,565089.0,1.1271809790627811,True,109890,831381
FLA,64,29,1046797,950110,3068595.0,2484629.0,583966.0,1.235031467474621,True,9037,371966
FLA,64,30,487879,564685,4175506.0,3751170.0,424336.0,1.1131209729231146,True,65132,801640
FLA,64,31,782038,1007293,3456846.0,2353540.0,1103306.0,1.4687857440281449,True,107284,521492
FLA,64,32,579879,23247,6987076.0,6030056.0,957020.0,1.1587083105032523,True,55206,852502
FLA,64,33,607086,533556,4729328.0,4520927.0,208401.0,1.046096961972622,True,5849,676820
FLA,64,34,742139,432315,2422708.0,1604269.0,818439.0,1.5101631958231443,True,8339,227811
FLA,64,35,926075,516588,227002.0,154454.0,72548.0,1.469706190839991,True,683,14356
FLA,64,36,978732,48984,4942448.0,4362847.0,579601.0,1.132849261044451,True,34579,737196
FLA,64,37,302918,264712,4268416.0,3676888.0,591528.0,1.160877350629119,True,9053,717147
FLA,64,38,133767,648663,8528140.0,7606839.0,921301.0,1.1211148283800931,True,52764,1036377
FLA,64,39,136330,480754,6184487.0,5019059.0,1165428.0,1.2322004981411854,True,44402,919192
FLA,64,40,13986,586146,6126096.0,5155183.0,970913.0,1.188337252043235,True,131254,982166
FLA,64,41,12666,134633,4492911.0,3356787.0,1136124.0,1.338455791207485,True,45748,711905
FLA,64,42,288998,850937,5961148.0,5354281.0,606867.0,1.113342389015444,True,17663,673720
FLA,64,43,628776,996107,4766498.0,4134719.0,631779.0,1.1527985335883768,True,7136,592005
FLA,64,44,838688,351279,823437.0,590877.0,232560.0,1.3935844515863707,True,4958,69938
FLA,64,45,913910,489570,5149617.0,4957261.0,192356.0,1.038802879251264,True,5787,235261
FLA,64,46,24538,894498,4802648.0,4177337.0,625311.0,1.149691298547376,True,122781,767470
FLA,64,47,201664,491234,1426615.0,1089983.0,336632.0,1.308841514041962,True,9793,130285
FLA,64,48,139182,184064,1717112.0,1269817.0,447295.0,1.352251544907652,True,7352,147869
FLA,64,49,214020,1039577,2382799.0,1994812.0,387987.0,1.194498027884332,True,19705,289670
FLA,64,50,623094,897421,2788081.0,2257188.0,530893.0,1.2352010554725614,True,3054,227312
FLA,64,51,615270,917710,10602412.0,10103467.0,498945.0,1.0493835432926144,True,249700,1041870
FLA,64,52,218969,122409,6176141.0,4922780.0,1253361.0,1.2546043089473833,True,48467,896126
FLA,64,53,253618,769598,7554527.0,6572275.0,982252.0,1.149453880125223,True,27190,463649
FLA,64,54,772838,874371,1846706.0,1679187.0,167519.0,1.0997619681429167,True,6994,407215
FLA,64,55,735716,973548,6000713.0,5250970.0,749743.0,1.1427818098370397,True,27528,858270
FLA,64,56,773290,999238,2058878.0,1648194.0,410684.0,1.2491721241552876,True,33208,426103
FLA,64,57,861882,379989,2462807.0,1574718.0,888089.0,1.5639670086961601,True,19481,382640
FLA,64,58,415515,43585,2032568.0,1664937.0,367631.0,1.2208077542873994,True,8546,439748
FLA,64,59,64044,960061,1439949.0,1152264.0,287685.0,1.249669346608069,True,14141,102104
FLA,64,60,442296,109556,3294722.0,2354232.0,940490.0,1.3994890902850696,True,12436,452195
FLA,64,61,767595,200235,2622001.0,2207290.0,414711.0,1.1878824259612466,True,13350,569304
FLA,64,62,25939,542335,1639556.0,1426730.0,212826.0,1.1491704807496863,True,8328,189945
FLA,64,63,75766,408923,4062838.0,3809385.0,253453.0,1.0665338368266795,True,9377,608462
FLA,64,64,568550,387261,2254331.0,2191467.0,62864.0,1.0286858072697422,True,2576,253697
FLA,64,65,810208,685440,2693600.0,1659482.0,1034118.0,1.6231571056510405,True,39889,270013
FLA,64,66,984346,137848,5108522.0,3897727.0,1210795.0,1.3106413045346685,True,49258,753649
FLA,64,67,617075,127948,10041715.0,8518553.0,1523162.0,1.1788052501404875,True,129529,973563
FLA,64,68,402690,499046,576926.0,481045.0,95881.0,1.1993181511085242,True,326,22786
FLA,64,69,451269,21959,4125320.0,3844469.0,280851.0,1.0730532617118256,True,7602,755950
FLA,64,70,228576,1015602,3124823.0,2640170.0,484653.0,1.1835688610960657,True,23116,435591
FLA,64,71,914091,165838,6034609.0,5440026.0,594583.0,1.1092978232089332,True,21023,324472
FLA,64,72,61087,1013343,1620577.0,1426400.0,194177.0,1.136130818844644,True,21084,177723
FLA,64,73,118451,439792,2709590.0,1947842.0,761748.0,1.3910727872178543,True,3020,241894
FLA,64,74,39353,193075,3260073.0,3060423.0,199650.0,1.0652360801104945,True,9650,194151
FLA,64,75,65318,765313,2323184.0,1940228.0,382956.0,1.1973768031386003,True,5220,311794
FLA,64,76,416880,591460,4466584.0,3716378.0,750206.0,1.2018648264519918,True,38574,870629
FLA,64,77,740976,781239,3772833.0,3253573.0,519260.0,1.1595968493714448,True,14482,658945
FLA,64,78,770746,813168,1366951.0,868722.0,498229.0,1.573519491851248,True,25495,171409
FLA,64,79,225281,1020545,5927881.0,4869690.0,1058191.0,1.2173015120058976,True,43181,853818
FLA,64,80,898613,269536,8120115.0,6725670.0,1394445.0,1.2073317602558555,True,144781,973686
FLA,64,81,317824,177789,4257612.0,3113444.0,1144168.0,1.3674927186742398,True,26368,793435
FLA,64,82,742452,837291,2589614.0,2517812.0,71802.0,1.0285176176775708,True,5112,413259
FLA,64,83,125657,681669,5025740.0,4654205.0,371535.0,1.079827811624112,True,13462,604440
FLA,64,84,109751,811774,4327786.0,3762537.0,565249.0,1.1502308150059388,True,12760,600665
FLA,64,85,461079,368452,2919220.0,2414775.0,504445.0,1.2088993798594072,True,10191,460919
FLA,64,86,106081,983237,7103332.0,6350526.0,752806.0,1.11854230657429,True,41266,892202
FLA,64,87,558986,110078,1220058.0,1017697.0,202361.0,1.1988420915066076,True,2455,99986
FLA,64,88,22671,51663,3712845.0,2709129.0,1003716.0,1.3704939853362466,True,47340,440279
FLA,64,89,1064284,311955,3549207.0,2846749.0,702458.0,1.246757968475619,True,11792,374189
FLA,64,90,112547,910681,10395786.0,9796770.0,599016.0,1.061144234273133,True,230492,1046472
FLA,64,91,142483,658271,2048086.0,1582387.0,465699.0,1.294301583620189,True,14783,245167
FLA,64,92,214835,401896,2960992.0,2414831.0,546161.0,1.2261694503673342,True,24642,349928
FLA,64,93,84896,477095,7829206.0,6905313.0,923893.0,1.133794514455753,True,46124,918949
FLA,64,94,71295,743974,2439850.0,2000204.0,439646.0,1.2198005803408052,True,24172,346572
FLA,64,95,887121,1056731,3500721.0,3075071.0,425650.0,1.138419568198588,True,28511,502608
FLA,64,96,825816,374705,494309.0,459748.0,34561.0,1.0751737908593404,True,14038,89565
FLA,64,97,554594,147718,3236684.0,2619130.0,617554.0,1.2357859289153268,True,49034,628236
FLA,64,98,645263,1008239,7792081.0,6527646.0,1264435.0,1.1937045912109818,True,79504,671386
FLA,64,99,107512,147443,2604906.0,2121550.0,483356.0,1.2278315382621197,True,8808,270436
